lat,lon,value
62.0,340.0,
70.0,55.0,1.5953775849649325
30.0,90.0,2.220974930589263
74.0,70.0,
78.0,110.0,
66.0,340.0,
74.0,140.0,
74.0,75.0,
74.0,145.0,
70.0,40.0,
62.0,195.0,2.43784873396805
74.0,130.0,
66.0,335.0,
50.0,100.0,4.863761079809742
34.0,95.0,2.8392217153613255
74.0,235.0,
74.0,135.0,
62.0,185.0,
34.0,100.0,4.3857462059852335
58.0,170.0,
