lat,lon,value
54.0,80.0,0.8225902318954468
54.0,50.0,1.193463683128357
46.0,5.0,3.38727068901062
50.0,75.0,0.4415845572948456
50.0,70.0,0.41625431180000305
50.0,115.0,0.3933015763759613
46.0,115.0,0.2877105474472046
46.0,120.0,0.7686703205108643
54.0,10.0,3.2425851821899414
50.0,5.0,3.8065059185028076
50.0,255.0,0.4947223663330078
38.0,125.0,2.8310015201568604
54.0,75.0,0.5914050936698914
54.0,65.0,0.6559022068977356
54.0,70.0,0.601389467716217
50.0,0.0,
54.0,350.0,2.4668216705322266
46.0,0.0,2.737856149673462
50.0,250.0,0.39177924394607544
34.0,125.0,
