lat,lon,value
62.0,340.0,
70.0,55.0,
30.0,90.0,0.29496634006500244
74.0,70.0,
78.0,110.0,
66.0,340.0,
74.0,140.0,0.2244614064693451
74.0,75.0,
74.0,145.0,
70.0,40.0,
62.0,195.0,0.9302294254302979
74.0,130.0,
66.0,335.0,
50.0,100.0,0.619430422782898
34.0,95.0,0.4570809304714203
74.0,235.0,
74.0,135.0,
62.0,185.0,
34.0,100.0,0.8206086158752441
58.0,170.0,
