lat,lon,value
62.0,340.0,
70.0,55.0,
30.0,90.0,2.1020188331604004
74.0,70.0,
78.0,110.0,
66.0,340.0,
74.0,140.0,1.8101714849472046
74.0,75.0,
74.0,145.0,
70.0,40.0,
62.0,195.0,1.8590737581253052
74.0,130.0,
66.0,335.0,
50.0,100.0,3.6564371585845947
34.0,95.0,2.965970993041992
74.0,235.0,
74.0,135.0,
62.0,185.0,
34.0,100.0,6.242035865783691
58.0,170.0,
