lat,lon,value
62.0,340.0,
70.0,55.0,
30.0,90.0,0.7324713468551636
74.0,70.0,
78.0,110.0,
66.0,340.0,
74.0,140.0,0.3404693305492401
74.0,75.0,
74.0,145.0,
70.0,40.0,
62.0,195.0,1.6100668907165527
74.0,130.0,
66.0,335.0,
50.0,100.0,1.9237548112869263
34.0,95.0,1.3689653873443604
74.0,235.0,
74.0,135.0,
62.0,185.0,
34.0,100.0,2.7511496543884277
58.0,170.0,
