lat,lon,value
62.0,340.0,
70.0,55.0,
30.0,90.0,0.31246790289878845
74.0,70.0,
78.0,110.0,
66.0,340.0,
74.0,140.0,1.0805696249008179
74.0,75.0,
74.0,145.0,
70.0,40.0,
62.0,195.0,1.3094089031219482
74.0,130.0,
66.0,335.0,
50.0,100.0,1.6591858863830566
34.0,95.0,0.7974972128868103
74.0,235.0,
74.0,135.0,
62.0,185.0,
34.0,100.0,1.3047869205474854
58.0,170.0,
