lat,lon,value
62.0,340.0,
70.0,55.0,
30.0,90.0,0.6021922826766968
74.0,70.0,
78.0,110.0,
66.0,340.0,
74.0,140.0,0.1533040553331375
74.0,75.0,
74.0,145.0,
70.0,40.0,
62.0,195.0,0.4149296283721924
74.0,130.0,
66.0,335.0,
50.0,100.0,0.6680101156234741
34.0,95.0,0.376176655292511
74.0,235.0,
74.0,135.0,
62.0,185.0,
34.0,100.0,1.1779085397720337
58.0,170.0,
